country,t,onset2COWCS,milexp_pergdpSIPRI,oilreserves,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
SWZ,1995,0.0,2.3,0.0,7.0,0.0005,0.027212955,0.000582,0.0044440003,0.001722,0.01,0.0,7.18832e-05,7.18832e-05,-0.005631894,0.0032124668,0.0015820208888652,0.0046198578483332,0.0010023361793084,0.0094364426139531,0.0023785064986914,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
SYC,1995,0.0,2.3,0.0,7.0,,-0.095670156,0.002025,0.002323,0.0016060001,0.0,0.0,0.00010706857,0.00010706857,-0.005631894,-0.027303614,0.0004605990813466,0.0123774308853558,0.0013106096660516,0.0176873631888483,0.0013130584708616,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
SYR,1995,0.0,6.2,3.084779,7.0,0.0005,0.01686399,0.005399,0.0043099998,0.0018170001,0.0,0.0,0.00026246905,0.00026246533,-0.0064730346,0.008169265,-0.0001295385614914,-0.0006184611953154,-0.000612257903046,-0.006251923979193,-0.0012314884178486,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TCD,1995,0.0,1.7,1.1405,7.0,0.003,0.021400662,0.0086199995,0.0064109997,0.008635,0.0,0.0,0.00041162223,0.00041162595,-0.005631894,-0.04599284,0.0005424233074383,-0.0001100874624721,3.750068511021053e-05,0.0007210010339826,0.0001401175590386,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TGO,1995,0.0,2.0,0.0,7.0,0.004,-0.095670156,0.0070990003,0.0065960004,0.00898,0.0,0.0,0.00055796653,0.0005579628,-0.005631894,0.0085482905,0.0017727044076726,0.0054386795554581,0.0010815654748914,0.008586522113724,0.0013379256102884,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
THA,1995,0.0,2.3,0.75860554,7.0,0.0095,0.01686399,0.0063380003,0.000994,0.006344,0.01,0.0,0.00012430549,0.00012430176,-0.0064730346,0.03610113,0.0010654170434504,0.0004224175440732,0.0027094706051792,0.0173290675479225,0.0034264699934576,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TJK,1995,,1.1,,7.0,0.002,0.043944493,0.005107,0.0033860002,0.005473,0.0,0.0,0.00013118237,0.0001311861,-0.0064730346,-0.10777575,0.0021586268840688,0.000380427198596,0.0001320229795571,0.002856910343971,-0.0007195095731013,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TKM,1995,0.0,2.3,2.0681841,7.0,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.00018558651,0.00018558092,-0.0064730346,-0.10480294,0.0056746923873802,-0.0006754591976864,0.0004351967539654,0.0009635230629658,-0.001559684901455,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TTO,1995,0.0,,0.9966792,7.0,0.0095,-0.095670156,0.0064749997,0.007936,0.001251,0.01,0.0,-7.912517e-06,-7.908791e-06,-0.0064392686,0.009870019,0.0006763122601925,-0.0002484771072577,0.0001183135226461,0.0023795832533795,0.0014685048608675,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TUN,1995,0.0,1.9,0.6608005,7.0,0.0035,0.010296194,0.000394,0.000104,0.000124,0.0,0.0,0.00015817583,0.00015817583,-0.005631894,-0.02271294,0.0025718449731336,0.0068868461211487,0.0006388932076025,0.0049179091227382,0.001901864137407,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TUR,1995,,3.9,0.3590892,7.0,0.009,0.042668965,0.0032,4.9000002e-05,0.0022159999,0.0,0.0,0.00017476082,0.00017476082,-0.0064730346,0.025860814,0.0007239729414495,0.0012114069749293,0.0009166449409815,0.0120417525404712,0.0013350904665429,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TWN,1995,0.0,3.8,,7.0,0.0085,0.038416006,0.002744,0.0068449997,0.005028,,0.0,8.8721514e-05,8.8721514e-05,-0.0064730346,0.013553873,0.0002455719273169,0.0036050432901264,-0.0002554780456521,0.0010862656586812,0.0035433250375281,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
TZA,1995,0.0,1.6,0.0,7.0,0.0045,0.030773124,0.007353,0.0063340003,0.008983,0.01,0.0,0.00032632053,0.00032632425,-0.005631894,-0.007455607,0.000738245435638,0.0019409850506573,0.0003151172302578,0.0036459204010726,0.0010018993061362,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
UGA,1995,0.0,2.1,0.0,7.0,0.003,0.022407096,0.009302,0.006332,0.009227,0.01,0.0,0.00027535856,0.00027535483,-0.005631894,0.08106088,0.0011356783774675,0.0008095893522339,0.0001233815734949,0.0019294377049092,0.0001582328396238,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
UKR,1995,0.0,2.8,1.4095155,7.0,0.0085,,0.004737,0.006157,0.004741,0.0,0.0,-7.587671e-05,-7.588416e-05,-0.0044635236,-0.110102735,0.0008579560133553,0.0008556833948481,0.0003742883445243,0.0050197169029453,0.000916030835424,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
URY,1995,0.0,2.0,0.0,7.0,0.01,-0.095670156,0.002504,0.0035479998,0.000817,0.0,0.0,7.483363e-05,7.483736e-05,-0.0064392686,-0.040722676,0.0001554165589062,0.0006645073404746,0.0002291818372323,4.708859555206668e-05,0.0003776198996781,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
USA,1995,0.0,3.8,34.012505,7.0,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,0.0,0.00011779368,0.00011779368,-0.0047655255,-0.007891623,-7.362783843750816e-05,0.000837298527702,0.000609435074728,0.0036988767076323,0.0004460649973697,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
UZB,1995,0.0,1.1,2.156728,7.0,0.0005,,0.004125,0.002133,0.00412,0.0,0.0,0.0002027601,0.0002027601,-0.0064730346,-0.042491756,0.0007449658596197,0.0006357972074782,0.0007265744603189,0.0420635222184518,0.0004814449568428,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
VEN,1995,0.0,1.5,102.80068,7.0,0.009,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.0001982525,0.00019824877,-0.0064392686,0.020108964,0.0001080637299604,0.0002985120816587,0.0004289323537794,0.002331567547791,0.0001730725413316,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
VGB,1995,0.0,,0.0,7.0,,,,,,,0.0,,,-0.0064392686,,-0.0002260438069766,-0.0075881490612914,-0.0079244315184006,-0.0209927423648188,-0.003831430026357,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
VNM,1995,0.0,,2.0186474,7.0,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,0.0,0.00016860664,0.00016860664,-0.0064730346,0.049699463,0.0020742852973331,0.0025439464366372,0.0018359155682893,0.0047128966443668,0.0030919063966518,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
VUT,1995,0.0,,0.0,7.0,,0.0,0.000413,0.007044,0.005794,0.01,0.0,,,-0.0056947917,,0.0003743819489227,0.0029558921534527,0.0009467775921764,0.0071868939479196,0.0006599874662245,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
WSM,1995,0.0,,0.0,7.0,,,0.001376,0.007871,0.000111,,0.0,,,-0.0056947917,,0.0047907955260316,-0.005773347719018,0.000423469380186,0.0026043837833026,0.000284644002073,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
YEM,1995,0.0,6.4,2.136979,7.0,0.004,0.03303217,,2.3e-05,8.0000005e-05,,0.0,0.0003210008,0.0003210008,-0.0064730346,0.053944662,0.0004343355304956,0.0011158007711965,0.0018083605338119,0.012793853586097,0.0037521099135417,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
ZAF,1995,0.0,2.3,,7.0,0.0095,0.020412203,0.0075169997,0.008603,0.008652,0.01,0.0,0.00013502687,0.0001350306,-0.005631894,0.0058724256,0.0022866507040727,0.0022869008770682,0.0010009964299762,0.0068870508374004,0.0012364151897562,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
ZMB,1995,0.0,1.6,0.0,7.0,0.008,-0.01609438,0.007808,0.007359,0.008734,0.01,0.0,0.00023387372,0.00023387,-0.005631894,-0.05342304,0.0017408626259009,0.00237421796341,0.000472608506251,0.0053381446993513,0.0022093131144957,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
ZWE,1995,0.0,19.1,0.0,7.0,0.002,0.010647108,0.003874,0.007363,0.004472,0.01,0.0,6.5639615e-05,6.5639615e-05,-0.005631894,-0.007929417,0.0007062461843864,0.0001371474750794,0.0001722800686431,0.0034466076263136,0.0004130744135458,0.0009865338365243198,0.001707768284898339,0.0011044968259302265,0.004591396461467512
ABW,1996,0.0,,,7.0,,,,0.004107,0.003889,,0.0,,,0.0014828146,,0.0100571701894945,-0.0107744179777715,-0.0018752786667558,0.0365918126906567,-0.0034489553956676,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AFG,1996,,,,7.0,0.0015,0.041835755,0.0076929997,0.002717,0.006141,0.0,0.0,0.00031973422,0.00031973794,-0.01033093,0.019189587,0.002454928986183,0.0010039050739489,0.0001454731599523,0.0022628232321678,0.0010094525542829,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AGO,1996,0.0,5.2,4.60685,7.0,0.004,0.022721259,0.007867,0.0062760003,0.00787,0.0,0.0,0.00024278462,0.00024278834,0.0006891191,0.07271024,-0.0005127276624653,0.0002569785960273,-0.0004742455665229,-0.0070814771870277,-0.0025299628033295,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ALB,1996,0.0,1.4,0.0156881,7.0,0.005,,0.002204,0.004719,0.000399,0.0,0.0,4.172325e-05,4.1719526e-05,0.0016537309,0.059864424,-0.000373180061305,-0.0034230138492439,-0.0018177626543023,-0.0123781761967608,-0.0010446503704921,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AND,1996,0.0,,,7.0,,,0.007139,0.002326,0.0068480005,,0.0,,,0.0016537309,,4.0375972058743007e-05,-0.0015885599464185,0.0004900179031321,0.000305095292527,-7.452627814041879e-07,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ANT,1996,0.0,,0.0,7.0,,,,0.0038659999,0.0025080002,,0.0,,,0.0014828146,,-0.0021012274960157,-0.002101755835575,-0.2219404253890959,-0.0006791820871164,-0.0007348524079845,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ARE,1996,0.0,5.1,45.09,7.0,0.001,-0.095670156,0.0062519996,0.00331,0.004874,0.01,1.0,0.0005600974,0.0005600974,-0.01033093,0.0023738216,0.0009833233095724,0.0017379353780339,0.0005412220295828,0.0083727922088265,0.0003771377609427,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ARG,1996,0.0,1.4,5.678705,7.0,0.0085,0.03346389,0.0025499999,0.002236,0.000618,0.0,0.0,0.00011528283,0.00011528283,0.0014828146,0.018904611,0.0001426822779002,0.0004098938323005,0.0002504387630856,0.002831722930536,0.0002483230797377,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ARM,1996,0.0,3.3,0.0,7.0,0.002,,0.001272,0.004576,0.0012909999,0.0,0.0,-1.7464161e-05,-1.7467886e-05,-0.01033093,0.013499882,6.929572964845367e-05,-8.135392837007975e-05,-0.0001870305468548,-0.0023738520766114,-0.0052480061393964,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ATG,1996,0.0,,0.0,7.0,,,0.0016429999,0.00684,0.001063,0.01,0.0,,,0.0014828146,,2.113238155206781e-05,0.013236812611747,-0.0004642753920163,-0.0038270245308579,-0.0004945463878078,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AUS,1996,0.0,1.9,4.8118105,7.0,0.01,0.007419373,0.00092900003,0.008211,0.003349,0.01,0.0,0.00012109429,0.000121093355,0.00047250092,0.0055234283,0.0004402869573867,0.0003976763408231,-1.1854568458523252e-05,-0.0007188555601284,-0.0004130680764623,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AUT,1996,0.0,1.1,0.0,7.0,0.01,0.040271357,0.001068,0.0041460004,0.001522,0.0,0.0,1.6659498e-05,1.6663224e-05,0.0016537309,-0.0046640616,0.0030633819051268,0.1679475364289296,0.0010296177000535,0.0086317149555769,0.0023539895168641,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
AZE,1996,0.0,2.3,12.970711,7.0,0.002,0.032425925,0.002047,0.004899,0.002054,0.0,0.0,9.615719e-05,9.616092e-05,-0.01033093,-0.03978445,-0.0007837854079055,-0.0005057025410119,-0.0002400618645838,-0.0027216114855209,-0.0009949502182291,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BDI,1996,,5.9,0.0,7.0,0.0025,0.04310799,0.0029510001,0.005158,0.0029769999,0.0,0.0,3.7677586e-05,3.7677586e-05,0.0006891191,-0.093951255,-0.0001620985152579,0.0027451358573773,-0.000239163288943,-0.0030077069130979,-0.0002452821792776,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BEL,1996,0.0,1.5,0.0,7.0,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,2.308935e-05,2.3085624e-05,0.0016537309,-0.0105438875,0.0021111914780366,0.0029620792687734,0.0010647725497193,0.00170231409779,0.0017161089073634,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BEN,1996,0.0,,,7.0,0.008,-0.095670156,0.007871999,0.0055440003,0.007905,0.0,0.0,0.00030245632,0.00030245632,0.0006891191,0.018726747,-0.0020164831678468,-0.004256408664237,-0.0011218118948391,-0.0082271479181395,-0.0016918447549696,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BFA,1996,0.0,1.1,0.0,7.0,0.0025,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.00031548738,0.00031548738,0.0006891191,0.026874982,0.0006275585846513,0.0012352098048409,6.959182723233681e-05,0.0005807775681281,-0.0006669375731101,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BGD,1996,0.0,1.3,,7.0,0.008,-0.095670156,0.00045400002,0.00209,0.000925,0.01,0.0,0.00020321459,0.00020320714,-0.01033093,0.011333848,0.0001866082698968,0.0012163352149336,0.0001477568255134,0.0031158069841575,0.0005106525772506,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BGR,1996,0.0,2.0,,7.0,0.009,0.03010621,0.004021,0.005965,0.0030309998,0.0,0.0,-0.0001154691,-0.00011547655,0.0016537309,-0.10654662,0.0015226583294943,0.0016886560774007,0.0018417427691529,0.0120205118380823,0.0021161900898773,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BHR,1996,0.0,4.7,0.26874414,7.0,0.0005,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.00023144484,0.00023144484,-0.01033093,-0.005057281,3.354054981774719e-05,0.0018632075666205,0.0001608188222729,0.0029634173439453,0.0015131037351692,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BHS,1996,0.0,0.7,0.0,7.0,,-0.095670156,0.004228,0.006815,0.0018549999,0.01,0.0,,,0.0014828146,,-0.000512017156761,0.0005186164487549,-0.001932442425571,-0.0037617545096798,-0.0013287460563932,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BIH,1996,0.0,,0.0,7.0,,0.041026432,0.0063,0.0068510002,0.0067510004,,0.0,-0.00027460605,-0.00027460977,0.0016537309,0.5221035,0.0019626056302444,-0.0004065089598803,0.0008733371066765,0.0028131397701161,6.030770692366447e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BLR,1996,0.0,1.3,,7.0,0.0015,,0.003222,0.006116,0.004666,0.0,0.0,-3.337115e-05,-3.337115e-05,0.0016537309,-0.0033376701,0.0035340976832503,0.0087166478512263,0.0007086012417494,0.003467846788098,0.0006383439779452,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BLZ,1996,0.0,1.2,0.0,7.0,,0.0130833285,0.007015,0.0058130003,0.006303,0.01,0.0,,,0.0014828146,,0.0004718821369733,-0.0074931518475635,-0.0040982080650738,-0.0280077381185172,-0.0080655588358815,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BMU,1996,0.0,,0.0,7.0,,,,0.007112,,0.01,0.0,,,0.006245315,,-0.0003766542371173,-0.0017534880269925,-0.0008012310472487,0.0084200718378679,-0.0002703760270554,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BOL,1996,0.0,1.7,0.4644878,7.0,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.00021330267,0.00021330081,0.0014828146,0.012440509,8.747857359078402e-05,-4.8474370907574576e-05,-0.0001735364152482,-6.449914813795934e-05,8.01962091660259e-06,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BRA,1996,0.0,1.6,6.0856833,7.0,0.009,0.0113140205,0.0054079997,0.0060540005,0.00046799998,0.0,0.0,0.00015423447,0.00015423633,0.0014828146,-0.009083995,8.215601350715102e-06,0.0018256318400239,4.658905029269675e-05,0.0011779806403263,9.671560487937384e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BRB,1996,0.0,0.8,,7.0,,-0.095670156,0.0014229999,0.006934,0.000926,0.01,0.0,,,0.0014828146,,0.0001294791160087,9.865397350830932e-05,8.143206585450521e-06,0.0008553470689701,0.0014956406244562,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BRN,1996,0.0,6.2,1.539353,7.0,,,0.005416,0.004404,0.003438,0.01,0.0,,,-0.01033093,,-6.803017267639506e-05,-1.0327338540148253e-05,7.36840667584786e-05,0.0016194191714488,-0.0007244083199082,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BTN,1996,0.0,,0.0,7.0,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,-0.01033093,,0.0010429939665928,0.0087022515663629,-0.000528192395928,-0.0014518256018144,-0.0015399239942195,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
BWA,1996,0.0,2.9,0.0,7.0,0.0085,-0.095670156,0.004102,0.0059859995,0.00411,0.01,0.0,0.00028897077,0.0002889717,0.0006891191,-0.020560374,-0.00087424809556,-0.0024507815059571,-0.0005370531706247,-0.0046554771265899,-0.0018644354149416,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CAF,1996,0.0,1.2,0.0,7.0,0.0075,0.014816046,0.0082950005,0.007916,0.008334,0.0,0.0,0.00020894408,0.00020894781,0.0006891191,-0.08867741,0.0012649695589209,0.0028266707109119,8.961228355034313e-05,5.142439362737852e-05,-6.5089852137005e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CAN,1996,0.0,1.4,12.964497,7.0,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,0.00011219829,0.00011219643,0.006245315,-0.016250577,-0.0004029824482174,-0.0003423142860917,-0.0003830374259926,-0.0263257161121516,-0.0003977939532241,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CHE,1996,0.0,1.3,0.0,7.0,0.01,0.04203199,0.0053140004,0.0060829995,0.0054409998,0.0,0.0,3.33637e-05,3.33637e-05,0.0016537309,-0.016554618,0.000793155546472,0.0007928690185264,0.0002955939549768,0.0027361411684328,0.0010345076166769,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CHL,1996,0.0,3.1,0.04300275,7.0,0.009,0.040535226,0.0018610001,0.003841,0.0018709999,0.0,0.0,0.00013840199,0.00013840385,0.0014828146,0.039333966,0.0003814921928957,0.0004126641271476,0.0002873774985834,4.3177099404795305e-05,0.0009848510747577,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CHN,1996,0.0,1.7,31.056904,7.0,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,0.00010481477,0.00010481477,-0.01033093,-0.032728545,-0.0001761354975415,-0.0027657447419159,-0.0014114917002211,-0.0026577956467691,-0.0022628424201055,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CIV,1996,0.0,0.9,,7.0,0.002,-0.0091629075,0.008204,0.007551,0.007842001,0.0,0.0,0.00028923154,0.00028923154,0.0006891191,0.04442227,-4.723615142105536e-07,-0.0001512655389555,-0.0001690055354073,-0.0007981590668285,-0.000180073438905,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CMR,1996,0.0,1.2,0.527308,7.0,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.00024799258,0.00024800003,0.0006891191,0.0132438475,0.0002649551813357,0.0001718196378004,2.4093020793385447e-05,0.0009632857800824,0.0001674438810419,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
COD,1996,1.0,1.5,,7.0,0.005,0.014350845,0.008747,0.0070209997,0.008705,0.0,0.0,0.00019211322,0.00019211881,0.0006891191,-0.016402386,0.0006329920080262,0.0010087953902594,0.0001817818653905,0.003537056871934,0.0004554979268434,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
COG,1996,0.0,,1.601513,7.0,0.0075,-0.095670156,0.008747,0.0066420003,0.006871,0.0,0.0,0.00030197948,0.00030198693,0.0006891191,0.0006464962,-9.94878798018092e-05,0.000349679068053,-0.0005383434741768,-0.006200621427697,-0.0020778591835441,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
COL,1996,0.0,3.6,4.8003464,7.0,0.0085,0.03613617,0.006014,0.001478,0.00019300001,0.0,0.0,0.00018832088,0.00018831342,0.0014828146,-0.016587384,8.334486708048462e-06,4.0037964972887766e-05,-5.464533060954048e-05,0.0006134732736622,2.840798222072949e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CPV,1996,0.0,0.8,0.0,7.0,,0.028154088,0.004174,0.000766,,0.0,0.0,0.00013555214,0.00013555214,0.0006891191,0.018732123,0.0002263584274984,0.0065475702667475,-0.0001612566501542,-0.0051565435165102,-6.325739435078526e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CRI,1996,0.0,0.0,0.0,7.0,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.00019878149,0.00019878149,0.0014828146,-0.032158032,0.001598887624637,0.0011462787020635,0.0004170223001941,0.0050560621873848,0.001154681540498,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CUB,1996,0.0,,,7.0,0.0015,,0.005908,0.005059,,0.0,0.0,4.3161213e-05,4.316494e-05,0.0014828146,0.06746252,0.0002676436443165,0.003889647275059,0.0004932128952061,0.0072760930316269,0.0010846465456814,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CYM,1996,0.0,,0.0,7.0,,,,,,,0.0,,,0.0014828146,,-0.0003653614024265,0.0011108993049415,-0.000271629289234,0.0005845329797856,-0.0004483934099463,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CYP,1996,0.0,3.2,0.0,7.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,-0.01033093,,-0.001033522651961,0.0030593221296282,0.0003497736213633,0.0129654994122868,0.0013466472708391,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
CZE,1996,0.0,1.8,,7.0,0.01,,0.003222,0.006591,0.003233,,0.0,-1.1637807e-05,-1.1641532e-05,0.0016537309,0.021204958,-0.0004798625180967,-0.0040060643696449,-0.0008476546155728,-0.004658586781693,-0.0002096531694389,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
DEU,1996,0.0,1.6,0.6281273,7.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,2.8982759e-05,2.8979033e-05,0.0016537309,-0.017761078,0.0008074237546855,0.0013668097086284,0.0006491995110898,-0.0011004065156025,0.0007189305877061,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
DJI,1996,0.0,4.2,0.0,7.0,0.002,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00010354817,0.00010355003,0.0006891191,-0.05877198,0.0003423624774105,0.0015018259615103,-1.6496025301314388e-05,0.0006927868935788,8.253576551670895e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
DNK,1996,0.0,1.7,1.5029072,7.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,5.6147575e-05,5.61513e-05,0.0016537309,0.0011424087,0.0010862274033461,-0.0012842290229886,3.378563650015265e-05,6.602580616545117e-05,-0.000204730238754,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
DOM,1996,0.0,0.5,0.0,7.0,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.00017156452,0.00017155334,0.0014828146,0.02698063,-0.0024140301848619,-0.0015435456553567,1.9131351750592985e-05,0.0002527406074823,-0.0006880988632503,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
DZA,1996,,3.1,14.189993,7.0,0.0035,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00018164515,0.00018164888,0.0006891191,0.00068099424,-0.0010931496655393,-0.0007031309824097,-0.0014004485750221,-0.0079262069590286,-0.0013211166746272,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ECU,1996,0.0,2.0,4.9407473,7.0,0.0095,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00022815913,0.00022816285,0.0014828146,-0.020295465,-0.0010303575188056,-0.0003690095042106,-0.0013763008880773,-0.0008877506903445,-0.0006887239369494,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
EGY,1996,0.0,3.5,4.8651714,7.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00021652877,0.00021652132,0.0006891191,0.0023561288,2.831358660915738e-05,-2.5447168970730693e-05,2.444539229781804e-05,0.0006447983523833,-0.0003748045138955,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
ERI,1996,0.0,21.9,0.0,7.0,0.002,,0.0065240003,0.004253,0.00653,,0.0,,,0.0006891191,,0.0006572152074273,0.0097257086923626,0.0001438165205358,-0.0013802405382156,-2.492488102939176e-05,-6.586099309798388e-07,0.000882200568319163,-0.0015739696146270204,0.0003259033583099371
