country,t,onset2COWCS,milexp_pergdpSIPRI,oilreserves,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
BRN,2000,0.0,5.7,1.3920325,8.0,,,0.005416,0.004404,0.003438,0.01,0.0,,,-0.0076526403,,0.0015312936761762,-0.0004023460341402,0.0016635710816808,0.0084988611015144,-0.0021316031802163,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
BTN,2000,0.0,,0.0,8.0,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,-0.0076526403,,0.0361895373185745,0.1404037433365799,-0.0083563473436793,-0.0063915346250224,-0.0011056831539362,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
BWA,2000,0.0,3.0,0.0,8.0,0.009,-0.095670156,0.004102,0.0059859995,0.00411,0.01,0.0,0.00022114068,0.00022114161,-0.012854397,0.014670849,-0.002757298624277,-0.0045765704951181,0.0018683539558687,-0.002380852305338,0.0014279787322561,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CAF,2000,0.0,,0.0,8.0,0.0075,0.014816046,0.0082950005,0.007916,0.008334,0.0,0.0,0.00019694865,0.00019695051,-0.012854397,0.0037510907,0.0372623949683398,0.0800580100524371,0.0165675351555475,0.0069619681408721,0.0160550490322136,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CAN,2000,0.0,1.1,17.705711,8.0,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,9.011477e-05,9.0115704e-05,-0.011830032,0.02187364,0.0012870960833266,0.0011107838929168,0.0045935393631453,-0.0161992955166726,0.0001207531985139,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CHE,2000,0.0,1.1,0.0,8.0,0.01,0.04203199,0.0053140004,0.0060829995,0.0054409998,0.0,0.0,4.7050416e-05,4.7050416e-05,-0.024538428,0.012677832,0.0037350717808202,0.00373699111245,0.002739133150322,-0.0090729401596437,0.0053339815824767,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CHL,2000,0.0,3.7,0.03066575,8.0,0.0095,0.040535226,0.0018610001,0.003841,0.0018709999,0.0,0.0,0.00011880696,0.00011880696,-0.0122178495,0.012629103,0.0021486300073031,0.0041798371394506,0.0096700926825514,-0.0116902906436718,0.0092437101743794,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CHN,2000,0.0,1.8,29.246355,8.0,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,7.879734e-05,7.879734e-05,-0.0076526403,0.039104883,0.0025014534673565,0.0022358982918414,0.0146500521977829,0.0119949601615525,0.0080438610553045,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CIV,2000,0.0,,,8.0,0.007,-0.0091629075,0.008204,0.007551,0.007842001,0.0,0.0,0.0002565682,0.00025657192,-0.012854397,-0.04960236,0.0173325181968693,0.0092812951483646,0.0129451326347871,0.0066124121713263,0.0069122963360514,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CMR,2000,0.0,1.3,0.3857885,8.0,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.00023378432,0.00023378432,-0.012854397,0.0069662193,0.0155552710993443,0.0092700573955691,0.0161645710671012,0.0092604272737972,0.0091939952241713,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
COD,2000,,1.0,,8.0,0.005,0.014350845,0.008747,0.0070209997,0.008705,0.0,0.0,0.00030648708,0.00030648708,-0.012854397,-0.07787851,0.0019134321201344,0.0040963006537799,0.0032158253703658,0.0022791471573738,0.0004255001131621,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
COG,2000,0.0,,1.5060625,8.0,0.002,-0.095670156,0.008747,0.0066420003,0.006871,0.0,0.0,0.00043331087,0.000433309,-0.012854397,0.02470581,0.028169790142942,0.0190840811547919,0.0101870196400598,0.0090306391112186,0.0125468308816509,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
COL,2000,,4.1,3.9124155,8.0,0.0085,0.03613617,0.006014,0.001478,0.00019300001,0.0,0.0,0.00017021596,0.00017021224,-0.0122178495,-0.007891645,0.0020016591134102,0.0019622129625283,0.0063972266321471,0.0059174213918839,0.0036796174366092,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CPV,2000,0.0,1.3,0.0,8.0,,0.028154088,0.004174,0.000766,,0.0,0.0,0.0001042895,0.0001042895,-0.012854397,0.023245528,0.0195165831215686,0.0485852474717316,0.004390996968204,0.0004150418083236,0.0057615345777143,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CRI,2000,0.0,0.0,0.0,8.0,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.0001700297,0.00017003343,-0.0122178495,-0.016554514,0.0054714120684707,0.0016176913943865,0.0021217968980165,0.009756512431603,-0.0012532958756461,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CUB,2000,0.0,,,8.0,0.0015,,0.005908,0.005059,,0.0,0.0,4.7840178e-05,4.7836453e-05,-0.0122178495,0.03509271,-0.00027696425167,0.0083930342826631,0.0015153484238403,0.0012087745798126,0.0011378582918628,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CYM,2000,0.0,,0.0,8.0,,,,,,,0.0,,,-0.0122178495,,-0.0020616781097931,0.0488318897077533,-0.0019627564414898,0.0060397738641224,0.0006065684784479,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CYP,2000,0.0,2.0,0.0,8.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,-0.0076526403,,0.0113774389296595,0.0134540519062237,0.0131537390744863,0.0196505304246534,0.0087891960686032,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
CZE,2000,0.0,2.0,,8.0,0.01,,0.003222,0.006591,0.003233,,0.0,-1.00284815e-05,-1.00284815e-05,-0.024538428,0.015836714,0.0143293791361408,0.0025782434956246,0.015473909752232,0.0078060422928462,0.0127664494307448,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
DEU,2000,0.0,1.5,0.54406774,8.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,1.37761235e-05,1.37761235e-05,-0.024538428,0.0058778394,0.0158833981195029,0.0179730986951612,0.0226699838667459,0.0223236161024465,0.0191056432565875,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
DJI,2000,0.0,4.0,0.0,8.0,0.006,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00010066107,0.00010066293,-0.012854397,-0.0015957789,0.0073064981762556,0.0220386521978207,-0.005307327293293,-0.0012844768659449,0.0040223817136836,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
DNK,2000,0.0,1.5,1.6325786,8.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,3.2432377e-05,3.2432377e-05,-0.024538428,0.010919351,0.0217773635972282,0.0234020446482547,0.0242104714624882,0.016705006942562,0.0096973966812059,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
DOM,2000,0.0,0.7,0.0,8.0,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.00015940517,0.0001594089,-0.0122178495,0.04578396,0.0025033661234805,0.0021446028973682,0.0027257643960726,0.0030368532707924,-0.0034967982700494,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
DZA,2000,,3.4,13.753997,8.0,0.0035,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.0001487881,0.00014879182,-0.012854397,-0.0087651275,0.006345894164414,0.0026775034397015,0.0243139477308487,0.0180346693620589,0.0174209296982939,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ECU,2000,0.0,1.7,4.682669,8.0,0.008,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00014404953,0.00014404953,-0.0122178495,-0.17675994,0.0103925957010478,0.0159812120840175,0.0326150175875254,-0.0028737578427874,0.0136973224993506,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
EGY,2000,0.0,3.2,4.0866194,8.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00020521879,0.00020521879,-0.012854397,0.0075488184,-0.0054493691283437,0.0006288118966751,-0.0007596121307218,-0.002242970009796,0.0008636498546593,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ERI,2000,0.0,36.2,0.0,8.0,0.002,,0.0065240003,0.004253,0.00653,,0.0,,,-0.012854397,,0.039939716459222,0.0162694844103162,0.0110572517462268,0.0044180835334348,0.0063866208338078,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ESP,2000,0.0,1.2,,8.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.5713274e-05,1.570955e-05,-0.024538428,0.023549398,0.0028345249450373,0.002500656790018,0.0084449472554604,0.0067736736541762,0.0068349210930097,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
EST,2000,0.0,1.4,0.0,8.0,0.0095,,0.0050620004,0.004985,0.004944,0.0,0.0,-7.164478e-05,-7.164106e-05,-0.024538428,0.04872227,0.0150610500417303,0.0101773426360051,0.0147399452876776,-0.0311269639550847,0.0323901000917354,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ETH,2000,0.0,9.6,,8.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,-0.012854397,,-0.0800687705545226,-0.5801914208731056,-0.7372328550324501,-0.7167782409007527,-0.0705907696963846,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
FIN,2000,0.0,1.3,0.0,8.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,0.0,2.0332634e-05,2.0332634e-05,-0.024538428,0.020037433,0.0039377370367461,0.0016757868532564,0.0145848781475481,0.0046726734673166,0.0079918900362102,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
FJI,2000,0.0,1.9,0.0,8.0,0.0075,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,-0.012746543,,0.0162692420295352,0.0137563494708749,0.0114993392080567,0.0125646197826896,0.0085434934929889,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GAB,2000,0.0,1.8,1.9548675,8.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.0003354028,0.0003354,-0.012854397,-0.058954887,0.0228233247355205,0.011200946784612,0.0198827996710231,0.0119833148309994,0.011598343617871,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GBR,2000,0.0,2.4,12.298147,8.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,3.8579106e-05,3.8571656e-05,-0.024538428,0.023743894,0.0023708036151372,0.0301299214821007,0.0066416315140011,0.0061945033653648,0.0043773897791551,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GEO,2000,0.0,0.6,,8.0,0.0075,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-8.018315e-05,-8.017942e-05,-0.0076526403,0.02493694,-0.0012718692644636,-0.0139083774879858,-0.0005036149203965,-0.0001114565373481,0.0030461691979152,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GHA,2000,0.0,1.0,,8.0,0.006,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00022088736,0.00022088364,-0.012854397,0.006528389,0.0499589434255933,0.0345573276966465,0.0607407683212838,0.0180226110694518,0.0216428595756285,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GIN,2000,0.0,1.5,0.0,8.0,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.00023753196,0.00023753196,-0.012854397,-0.01599943,0.0128624029689601,0.0165926992173424,0.0034488467270265,0.0021967670429455,0.006575980120584,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GMB,2000,0.0,0.7,0.0,8.0,0.0025,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00033009797,0.0003301017,-0.012854397,0.010487563,0.0370354125472069,0.0995211796065814,0.0086002841548399,0.0069260930565934,0.0012776281087526,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GRC,2000,0.0,4.8,,8.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,2.1196902e-05,2.1200627e-05,-0.024538428,0.014009023,0.0056341497948167,0.0054721690016275,0.0117709803814497,0.0085153654797558,0.0148295752293992,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GRL,2000,0.0,,0.0,8.0,,,,0.004592,0.002188,0.0,0.0,,,-0.011830032,,0.0041977540825465,0.0055165864089152,0.0139010844109336,0.0256028931425774,0.0074581879698384,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GTM,2000,0.0,0.8,,8.0,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00016554445,0.00016554818,-0.0122178495,0.003172297,0.0018550765072952,0.004710119415559,0.0112381235828545,0.0068910125817538,0.0018038438734174,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
GUY,2000,0.0,,0.0,8.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,-0.0122178495,,0.0022160195603729,0.0014904612477708,0.0075396692447853,0.0061340893640852,8.31428867100973e-05,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
HKG,2000,0.0,,0.0,8.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,8.9630485e-05,8.9630485e-05,-0.0076526403,0.044185843,0.0099824706685874,-0.0039586205408664,0.0297675979536376,0.0100327693050523,0.0090811211870799,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
HND,2000,0.0,0.6,0.0,8.0,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.00026626885,0.00026626512,-0.0122178495,0.015372478,0.002007008001752,0.0017373405800733,0.0012464202347549,0.0076870485026056,-0.0043170900157259,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
HRV,2000,0.0,3.6,0.34719166,8.0,0.009,,0.00369,0.004447,0.00076300005,,0.0,5.5506825e-06,5.5506825e-06,-0.024538428,0.001278298,0.0063879821208034,0.0076824898299915,0.0206960207663212,0.0218511387443681,0.0112306319382035,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
HTI,2000,0.0,,0.0,8.0,0.004,0.027343675,0.00095,0.004704,,0.0,0.0,0.00018497556,0.00018496811,-0.0122178495,-0.0037971889,0.0069107573105895,0.0192164270577307,0.0115042184305119,0.0036874774644675,0.0043726022914396,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
HUN,2000,0.0,1.7,0.5052004,8.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-3.4689903e-05,-3.4686178e-05,-0.024538428,0.03032296,0.0017041752690991,0.0082970177728466,0.0258521928558034,0.0291521273184052,0.0097221930952162,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
IDN,2000,0.0,1.0,10.734234,8.0,0.008,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,6.739795e-05,6.740168e-05,-0.0076526403,0.014695907,0.0042592707569642,0.0038649640454138,0.0164740443848962,0.0117376754540777,0.0189233721665945,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
IND,2000,,3.1,5.3872485,8.0,0.0095,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.00017730892,0.00017730892,-0.0076526403,0.0067022666,0.001226642074238,0.0009919874500866,0.0110203446974354,0.0104179507296696,0.001359289227923,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
IRL,2000,0.0,0.7,0.0,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.00011018664,0.00011018664,-0.024538428,0.05193821,-0.0044333897211985,-0.000353533114532,0.0347303974035183,-0.014905015536319,0.000105761503414,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
IRN,2000,0.0,3.8,83.27651,8.0,0.0065,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,6.9625676e-05,6.9625676e-05,-0.0076526403,0.015217261,0.0047499522457181,0.0023342276758453,0.0250011413087096,0.0030897642319185,0.0097094575831114,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
IRQ,2000,0.0,,75.23785,8.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.0002882406,0.0002882406,-0.0076526403,0.07136118,0.0009823501717555,0.0002712448915039,-0.0002045730745261,0.0003390450423383,0.0020915013767697,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ISL,2000,0.0,0.0,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,-0.024538428,,0.0108531968173369,0.0107328310961294,0.0050362212806424,0.0116640270380218,-0.0078055364157182,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ISR,2000,0.0,8.0,,8.0,0.01,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00025554746,0.00025554746,-0.0076526403,0.028334275,0.0160954883770954,0.0137305413151422,0.0023220539234232,-0.0515793772431193,0.0081098112187055,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
ITA,2000,0.0,2.0,0.9699485,8.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,2.0064414e-05,2.0068139e-05,-0.024538428,0.008148972,0.0049243388500719,0.001893506516363,0.0173898848169598,0.0139618563068945,0.0080922312871975,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
JAM,2000,0.0,0.6,0.0,8.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.00010254234,0.000102538615,-0.0122178495,-0.018948587,0.0050835553938697,0.0113356806238647,0.0084948173096158,0.0059799709836522,0.0021548243346861,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
JOR,2000,0.0,6.3,,8.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.00031651556,0.00031651184,-0.0076526403,-0.013598547,-0.0085021332508087,0.0023869123507938,-0.0018135032472863,0.0033954767920705,-0.0002852597195037,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
JPN,2000,0.0,1.0,,8.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,1.8529594e-05,1.8525869e-05,-0.0076526403,-0.0077185314,0.0010021335681822,0.0016702738986033,0.005336987345711,0.0048134723878012,0.0031653687806015,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KAZ,2000,0.0,0.8,26.37965,8.0,0.003,,0.006171,0.005898,0.0066210004,0.0,0.0,-3.4853816e-05,-3.4853816e-05,-0.0076526403,0.075616345,0.0042692409006619,0.0041918464412876,0.0219175116810871,0.0149185101857587,-0.0027775567168315,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KEN,2000,0.0,1.3,0.0,8.0,0.004,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00023631006,0.00023631006,-0.012854397,-0.03426885,0.0012502483926211,0.0017146900956964,0.0104236394045783,-0.0069298073274868,0.0031627225616289,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KGZ,2000,0.0,2.9,,8.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.0001129359,0.000112939626,-0.0076526403,0.051618204,0.0016180760964544,-0.0177302323251262,0.000210056512052,0.0017204421138396,-0.000527732425306,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KHM,2000,0.0,2.2,0.0,8.0,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00018319488,0.00018319488,-0.0076526403,0.018570036,0.033636272385823,0.0126856482252283,0.0211748847462916,0.0111963246309935,0.0096067359314663,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KOR,2000,0.0,2.5,0.0,8.0,0.009,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,7.57426e-05,7.57426e-05,-0.0076526403,0.0362021,0.000991896469616,0.0040039261059468,0.0147318149721739,0.00299857969895,-0.0030551304583492,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
KWT,2000,0.0,7.2,71.7099,8.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00035233796,0.00035234168,-0.0076526403,0.017927883,-0.0002024772668889,-0.0015479136426897,-0.0042757117284632,-0.0070777986272984,-0.0092964598475726,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LAO,2000,0.0,2.0,0.0,8.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00025007874,0.00025008246,-0.0076526403,0.0135659315,0.0301697344940032,0.0091329098756698,0.0203295245755365,-0.00384616213196,-0.0042547660099844,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LBN,2000,0.0,5.5,0.0,8.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00013942271,0.00013942271,-0.0076526403,-0.010913731,0.0200321730996517,0.0024544702745948,0.0030601528481871,0.0102978519865182,0.0020290652946822,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LBR,2000,0.0,,0.0,8.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,0.0003637299,0.0003637299,-0.012854397,-0.017289722,0.0094463594318952,0.0461194704697867,-0.0287300737691665,0.0238458759836383,0.0056348352498764,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LBY,2000,0.0,3.1,29.15492,8.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00024145842,0.00024145562,-0.012854397,-0.019006472,0.0066085918556149,0.007702302806228,0.0135206758781463,0.0118806839567736,0.021655062220699,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LIE,2000,0.0,,,8.0,,,0.0057260003,0.003343,0.002246,,0.0,,,-0.024538428,,0.0010785298483895,0.0119677042602288,0.0008692762867471,0.0006127005475834,0.0005558773898698,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LKA,2000,,4.5,0.0,8.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.0001007542,0.000100750476,-0.0076526403,0.03158985,0.0108770756865596,-0.0034350219637695,0.0158781109052631,0.0158900749427139,0.0032219810712032,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LSO,2000,0.0,3.6,0.0,8.0,0.007,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.0001065135,0.000106509775,-0.012854397,-0.0074141733,0.0089300256076266,0.0273885301970416,-0.0014709652084107,0.0011319488897213,-0.0062361368597924,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LTU,2000,0.0,1.4,,8.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-1.1123717e-05,-1.1123717e-05,-0.024538428,0.020812873,0.0020110315478188,0.0041097875955254,0.0085100317080552,-0.2077566397053193,0.0046275153202027,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LUX,2000,0.0,0.6,0.0,8.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,-0.024538428,,0.0008786433014399,-0.1047253064498731,0.0088467140074569,0.0098288498361631,0.017050305229276,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
LVA,2000,0.0,0.9,0.0,8.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-7.328391e-05,-7.3287636e-05,-0.024538428,0.04763505,0.0027189258917216,0.0047072563776025,0.0154672124156147,-0.0095707192792954,0.0082103973471157,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MAC,2000,0.0,,0.0,8.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,-0.0076526403,,0.0112810380823519,0.0095758098931449,0.0205861880934587,0.0221437800729411,0.0117547370745552,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MAR,2000,0.0,2.6,,8.0,0.002,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00017601997,0.00017601252,-0.012854397,-0.023375511,-0.0034926954166215,0.000162202551048,0.0086091762749561,0.0125560649912938,0.0062555844677662,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MCO,2000,0.0,,,8.0,,,0.006838,0.003047,0.007305,,0.0,,,-0.024538428,,-0.0019583422414551,-0.0007262077916819,0.0002511361223312,0.0001772255662539,0.0002884832020335,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MDA,2000,0.0,0.4,0.0,8.0,0.0085,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-2.7291477e-05,-2.7291477e-05,-0.024538428,0.04607636,-0.4618617412243071,0.00667799415873,-0.185784910889002,-0.186032188188768,-0.4109184565461562,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MDG,2000,0.0,1.2,0.0,8.0,0.0085,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.000303559,0.000303559,-0.012854397,0.020407751,0.0146698626606813,0.0122392527196005,0.024159542694857,0.0153773330736008,0.0140967070913429,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MDV,2000,0.0,,0.0,8.0,,,,,,0.01,0.0,,,-0.0076526403,,-0.0045304346487836,-0.015487746730123,-0.0088535250965979,0.0367422028802334,-0.0071174551918502,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MEX,2000,0.0,0.5,34.72918,8.0,0.009,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00013193488,0.00013193488,-0.0122178495,0.03277851,0.0015173797398365,-0.0025265932658065,0.0035295751651769,-0.0049454999366064,-0.0009705936136135,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
MKD,2000,0.0,1.9,0.0,8.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,4.7400594e-05,4.740432e-05,-0.024538428,0.033811186,0.0034944309788305,-0.0044455530346837,0.0072528236651141,-0.0512360484460091,-0.0018431752141401,0.0031387221826380428,0.0008722566396632915,-0.0027413971442326974,-0.0008376539765852852
