country,t,onset2COWCS,milexp_pergdpSIPRI,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
HND,2001,0.0,0.7,8.0,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.0002572164,0.0002572164,-0.0013620108,-0.0060952106,-0.0006747280728057,-0.003698254321301,-0.0011083532255071,-0.0001804800501782,-0.0001221578176031,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
HRV,2001,0.0,3.2,8.0,0.009,,0.00369,0.004447,0.00076300005,,0.0,6.391108e-05,6.391108e-05,0.0131857395,0.010198437,-0.0033791827213788,-0.0004751579947647,0.0003337701011581,-4.804767246940206e-06,0.0011393681677148,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
HTI,2001,0.0,,8.0,0.004,0.027343675,0.00095,0.004704,,0.0,0.0,0.00018545985,0.0001854673,-0.0013620108,-0.023163185,-0.0002581560824027,0.0016221736597672,-0.0032507326449838,-0.0001114814773436,-0.0016254218361687,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
HUN,2001,0.0,1.8,8.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-2.7641654e-05,-2.7641654e-05,0.0131857395,0.01819853,-0.000969579184707,-0.0012508346559512,-0.0015040584909428,0.0105134181687738,-0.0018498948032649,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
IDN,2001,0.0,1.0,8.0,0.008,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00012924522,0.00012924522,-0.0047306567,-0.0013790745,-0.0006517690321229,-1.3327717148729767e-05,-0.0029441011500183,-0.0013659992997587,-0.0002606928054526,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
IND,2001,,3.0,8.0,0.0095,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.00017613173,0.00017613545,-0.0047306567,0.020711953,-0.0002615940289425,-0.0001675541261327,-0.0006017348143483,-0.0012569325819489,-0.0006211699490174,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
IRL,2001,0.0,0.7,8.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.000113643706,0.00011363998,0.0131857395,0.01902714,0.0009488282506656,0.0008646523778259,0.0035880926132314,-0.0084426817785718,-0.0016362071838435,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
IRN,2001,0.0,4.0,8.0,0.0065,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,7.5124204e-05,7.511675e-05,-0.0047306567,0.00074878894,-0.0023579980135413,0.0003514862965925,0.0060568762458983,-0.0019138736297179,-0.0007750410777136,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
IRQ,2001,0.0,,8.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.0002853498,0.00028534606,-0.0047306567,0.05227158,-0.0031304883196415,-0.0012954954726885,-0.0191190718972587,-0.0009372388479172,-0.0068996532121603,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
ISL,2001,0.0,0.0,8.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.0131857395,,0.0111550963274205,0.015579248250701,0.007418432737379,0.0003024582632756,0.0008599775405195,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
ISR,2001,0.0,8.4,8.0,0.01,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00022122264,0.00022121519,-0.0047306567,-0.058988918,0.0033980409282066,-9.30560758012379e-05,-7.75580754867368e-05,-0.0105472550380659,0.0006267842275206,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
ITA,2001,0.0,2.0,8.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,2.1733344e-05,2.1737069e-05,0.0131857395,-0.009908076,0.0016120589813688,0.0011095012059984,0.0013715150463349,0.000390936181772,0.0013717201352657,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
JAM,2001,0.0,0.6,8.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,9.445846e-05,9.445846e-05,-0.0013620108,-0.011944123,-0.0007768120849199,-0.0006195508074838,-0.0004614830917206,4.601088163021954e-05,-0.0009113055674732,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
JOR,2001,0.0,5.9,8.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.00030501187,0.0003050156,-0.0047306567,-0.0027670264,-0.0026943856249674,-0.0017792460280529,-0.0008444053983942,-0.0004942302118808,-9.783024113227748e-05,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
JPN,2001,0.0,1.0,8.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,1.9155443e-05,1.9155443e-05,-0.0047306567,-0.034522284,2.745685895876645e-05,-0.000138603337154,0.0003479946322084,0.0001688005933392,0.0004489516493963,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KAZ,2001,0.0,1.0,8.0,0.003,,0.006171,0.005898,0.0066210004,0.0,0.0,1.3373792e-05,1.3370067e-05,-0.0047306567,0.107266486,-0.0017180549916235,-0.0016282526249457,-0.009800574614259,-0.0158223946603683,-0.016179679331904,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KEN,2001,0.0,1.5,8.0,0.004,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00025588274,0.00025588274,-0.0008342564,-0.0244767,-3.470308558078256e-05,-0.0013074775212718,-0.0012235789798594,-0.002220664586236,0.0003756035816724,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KGZ,2001,0.0,2.3,8.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.000103108585,0.00010310486,-0.0047306567,0.051654115,-0.0019990641133631,-0.032391181991277,-0.0022585767630957,0.0023002799431455,-0.0058651536144715,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KHM,2001,0.0,1.8,8.0,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00018062443,0.00018062443,-0.0047306567,0.0061315224,0.0034436756070113,0.0025225322942894,-0.000576555499523,0.0002564726145758,0.0009012150966867,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KOR,2001,0.0,2.5,8.0,0.009,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,7.210672e-05,7.210672e-05,-0.0047306567,-0.0007037483,-0.0002823730164282,-7.180014812063762e-06,-0.0010902909800012,-0.0021022600944508,-0.0028060338446926,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
KWT,2001,0.0,7.7,8.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00034065545,0.00034065545,-0.0047306567,-0.024359163,-0.0006875461800734,-0.0013968168326411,-0.0030295366618821,-0.0116165849432917,-0.0095374943284978,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LAO,2001,0.0,2.1,8.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00024887174,0.00024887174,-0.0047306567,0.013472008,0.0076028849988608,-0.0032886557527865,-0.0225008810320695,0.0005588702397761,-0.0006335653573608,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LBN,2001,0.0,5.6,8.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00013831258,0.0001383163,-0.0047306567,0.016762108,-0.0041354669678444,-0.0016112597055766,0.0002387694838788,-0.0008830020093272,0.0007349586597037,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LBR,2001,0.0,,8.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,0.00023642182,0.00023642182,-0.0008342564,-0.004631876,0.0048266510238855,0.017944792316462,-0.0072232685306361,-0.0060452733621784,0.0061494830153687,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LBY,2001,0.0,2.7,8.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00024170429,0.00024170429,-0.0008342564,0.005281208,0.0025902446111276,0.0021253364491592,0.0036806628558456,0.0009046603667269,0.0069709901726874,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LIE,2001,0.0,,8.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.0131857395,,0.0001457226849579,0.0021425978999373,6.341155368840825e-05,1.2966239447221488e-05,0.0002039320911535,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LKA,2001,,3.9,8.0,0.008,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.00010766834,0.000107672065,-0.0047306567,-0.04377799,0.0148303248452799,0.0086730679768674,0.0061338597982459,-0.0005755074762498,0.0004917072594943,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LSO,2001,0.0,3.1,8.0,0.008,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,8.390844e-05,8.390844e-05,-0.0008342564,-0.0074933786,0.0030772621531805,-0.0028343592127674,0.0006205087338823,0.000193467885844,0.002882303406614,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LTU,2001,0.0,1.3,8.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-2.3670495e-05,-2.3670495e-05,0.0131857395,0.047178008,0.0001742674770597,0.0114895139396136,0.0049649875035849,0.0037936723796152,0.0032626294242326,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LUX,2001,0.0,0.8,8.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.0131857395,,0.0058664238278929,0.0151091107037587,0.0012990136172006,0.0020714078344702,0.0087874455140503,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
LVA,2001,0.0,1.0,8.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-7.581711e-05,-7.581338e-05,0.0131857395,0.05899035,-0.000181434209649,0.0005600523263766,0.0068169028877393,-0.0057693787755634,0.0026356652695312,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MAC,2001,0.0,,8.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,-0.0047306567,,0.0011737468999448,-0.0012318697091541,0.0013914578421022,0.0002645217821803,0.0029421943312178,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MAR,2001,0.0,4.3,8.0,0.002,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00017211586,0.00017211586,-0.0008342564,0.029098501,-0.0056742385363583,-0.002799903226004,6.759578521316548e-05,-0.0008794625270829,0.0029030236155061,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MCO,2001,0.0,,8.0,,,0.006838,0.003047,0.007305,,0.0,,,0.0131857395,,-0.0008879276943513,0.002788374502338,0.0006461756372819,0.0002879427978157,0.000746947869592,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MDA,2001,0.0,0.4,8.0,0.009,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-2.965331e-05,-2.9649585e-05,0.0131857395,0.086436674,-0.214988779018401,-0.0296168575459277,-0.0984101995234121,-0.123085886559047,-0.196050084939416,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MDG,2001,0.0,1.4,8.0,0.0085,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.00030337274,0.00030337274,-0.0008342564,0.032034606,0.0054111061955042,0.0001854383327977,-0.0058398550256782,-0.0010399723921516,-0.0034323338236857,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MDV,2001,0.0,,8.0,,,,,,0.01,0.0,,,-0.0047306567,,0.0028197997092111,0.0019947699468406,-0.0017132964280649,-0.0127619074328597,0.0006792194125139,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MEX,2001,0.0,0.5,8.0,0.009,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00013126433,0.00013126433,-0.0013620108,-0.03255572,-0.0011399268970165,-0.0026586606474054,-0.0013739046052696,-0.0006418784983935,-0.0004054964081034,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MKD,2001,0.0,6.6,8.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,4.6551228e-05,4.6554953e-05,0.0131857395,-0.05568233,0.0041626082325687,0.0121782157033574,0.0030242988211511,-0.0125175061085323,0.0041077981461515,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MLI,2001,0.0,2.0,8.0,0.008,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00024150312,0.00024150684,-0.0008342564,0.07715807,0.0091385980486298,-0.0038853938421828,-0.0064010599559249,-0.0003398519803961,-4.8098991322680085e-05,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MLT,2001,0.0,0.7,8.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.0131857395,,-9.271362508468314e-05,-0.0001815580330132,-0.0010436650787763,0.0002197631475871,0.0019209177718647,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MMR,2001,0.0,1.8,8.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.00010147691,0.00010147318,-0.0047306567,0.064152494,-0.0053246940659642,-0.0038093505404191,-0.0093424432885999,-0.0009690503670143,-0.0016493959232112,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MNG,2001,0.0,2.0,8.0,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00015167892,0.00015168404,-0.0047306567,-0.030092757,-0.0060536826137968,-0.0043923138987704,-0.0065424678349795,-0.0032870560318782,-0.0161113215783137,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MOZ,2001,0.0,1.4,8.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.00023695081,0.00023695454,-0.0008342564,0.090889044,0.0218194933316,0.0061724614600813,0.0020527792641437,-0.0003207802772681,0.0048625500724031,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MRT,2001,0.0,4.6,8.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00025629252,0.00025629438,-0.0008342564,-0.0019229259,0.0054880960751728,0.008845771757408,-0.0010656127313379,-7.981807084414191e-05,0.002790462776215,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MUS,2001,0.0,0.2,8.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,0.00010023266,0.00010022521,-0.0008342564,0.02816569,0.0034046118303639,0.01195744344117,-0.0002850543620586,0.0019445472489335,0.003802161700277,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MWI,2001,0.0,0.7,8.0,0.007,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,0.00023391843,0.00023391843,-0.0008342564,-0.078780614,0.0070595748655996,0.0011422093567374,0.0005596675462323,0.0003067142551696,0.0024973062777362,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
MYS,2001,0.0,2.2,8.0,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00019810349,0.00019810349,-0.0047306567,-0.052477267,0.0001854944213601,-0.0002738089151058,0.0002898283719489,0.0021168783544655,0.0015968931601242,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NAM,2001,0.0,2.2,8.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00021761656,0.00021761563,-0.0008342564,-0.013709548,-0.0027926262804262,-0.0005014381443996,-0.0004164935588466,-0.0001819663451955,-0.0007421156069452,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NCL,2001,0.0,,8.0,,,,0.0054619997,0.006633,0.0,0.0,,,-0.00060121715,,-0.0012842667631394,0.0034121612211027,-0.003316790706432,-0.0011807367153767,-0.0064015008999196,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NER,2001,0.0,1.4,8.0,0.0075,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00036818534,0.00036818162,-0.0008342564,0.03388978,-0.016870748111517,-0.003180811097015,-0.004167714982285,-0.0020168561613259,-0.0055243447748068,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NGA,2001,0.0,1.3,8.0,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00022758543,0.00022758916,-0.0008342564,-0.006599935,-0.014436823309786,-0.0062684204849534,-0.011536889418319,-0.0139600721179526,-0.0096323372202192,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NIC,2001,0.0,0.7,8.0,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.00021649152,0.00021648407,-0.0013620108,0.0035877796,-0.0010802506145202,-0.0060925607607334,0.0003210051099193,-0.0004467753479013,0.0006277249031873,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NLD,2001,0.0,1.5,8.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,6.864965e-05,6.86571e-05,0.0131857395,-0.009701557,-0.0008947766722292,0.0107813942632999,-0.0033291115707349,-0.0027027201450317,-0.0032953010317465,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NOR,2001,0.0,1.7,8.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,5.0611794e-05,5.0613657e-05,0.0131857395,-0.014049269,-0.0044927791537521,0.0012674650037033,0.0015195559034738,0.0022711098958024,0.0042673008480058,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NPL,2001,0.0,1.1,8.0,0.008,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00020635128,0.000206355,-0.0047306567,0.016796436,-0.0016243229953934,-0.0024117581344283,-0.0040499209545018,-0.0001021644778021,-5.175902810410429e-05,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
NZL,2001,0.0,1.2,8.0,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,9.423494e-05,9.4242394e-05,-0.00060121715,0.009191973,-0.0037085367055638,-0.0003120274381329,-0.0005318361388551,-0.0041132381342469,0.0001062404293865,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
OMN,2001,0.0,12.2,8.0,0.0005,0.010296194,0.004373,0.0043220003,0.003567,0.0,0.0,0.00034480542,0.0003448017,-0.0047306567,-0.014042661,-0.0014292567393743,0.0005528722722175,-0.0022098328859094,0.0002696592953345,-0.0062260146263054,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PAK,2001,0.0,3.9,8.0,0.002,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.00026919693,0.0002691932,-0.0047306567,-0.030521655,0.0006014596693248,-0.0054698996799852,0.0001499625642754,6.773590889179947e-05,0.000724739574503,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PAN,2001,0.0,0.0,8.0,0.0095,0.024849067,0.005528,0.0033379998,0.0038730002,0.0,0.0,0.0001777187,0.00017772242,-0.0013620108,-0.03132878,0.0020991764215768,-0.0041962811399483,-0.0007513969207875,-0.0029237005205391,-0.0005347191457974,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PER,2001,0.0,1.7,8.0,0.0095,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.0001514107,0.00015141442,-0.0013620108,-0.028734319,-0.0006065601613549,-0.0003149508083481,-0.001020567410949,-0.0004188923018403,-0.0006957311970828,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PHL,2001,0.0,1.0,8.0,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.00022801012,0.00022800639,-0.0047306567,-0.028413529,-8.211978559231718e-05,8.206666206225614e-05,0.0023882419429454,-0.0030350952610269,0.0021418275318069,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PNG,2001,0.0,0.8,8.0,0.007,0.035723455,0.0027180002,0.005523,0.003526,0.01,0.0,,,-0.00060121715,,0.0091891464250163,0.0104324288993429,-0.0009299079104425,0.0001359513653988,-0.0022073691213388,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
POL,2001,0.0,2.0,8.0,0.0095,-0.0022314354,0.0011829999,0.0017120001,0.00046799998,0.0,0.0,-2.719462e-06,-2.7231872e-06,0.0131857395,-0.010613746,0.0005073218660456,0.0008164026806254,0.0019682509181781,0.0002022637794567,0.0022970118881514,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PRK,2001,0.0,,8.0,0.0005,,0.00039200002,0.004891,2.7999999e-05,0.0,0.0,0.00010818243,0.00010818243,-0.0047306567,-0.0190338,0.0011892819257124,0.0005894032635195,-0.0028630822046973,-0.0115036514376114,-0.0058825091812697,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PRT,2001,0.0,2.0,8.0,0.01,0.01757858,0.00046799998,0.001438,0.000198,0.0,0.0,4.9374998e-05,4.9371272e-05,0.0131857395,-0.0147794215,0.0014436965320118,-0.0009145228049865,0.0017243622412889,0.0018004660103826,0.0047780637180109,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PRY,2001,0.0,1.0,8.0,0.0085,0.000953102,0.0016889999,0.002123,0.005975,0.0,0.0,0.00026121736,0.00026122108,-0.0013620108,-0.01463886,0.0030550743368355,0.0005329448888656,0.0003999235445803,0.0003669153793685,0.0021110966583137,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
PYF,2001,0.0,,8.0,,,,0.0058130003,0.006078,,0.0,,,-0.00060121715,,-0.0017248450097584,0.0060080383745858,-0.0023128450727723,-0.0013487441913931,-0.000936089406599,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
QAT,2001,0.0,,8.0,0.0,-0.095670156,0.007456,0.00095,0.0047999998,0.0,1.0,0.0004960522,0.0004960522,-0.0047306567,0.0164547,-5.4318561559563855e-05,-0.0009439925034233,0.0019567337025788,-0.0005904302900937,0.0017247892709584,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
RUS,2001,,4.1,8.0,0.008,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-4.9196184e-05,-4.9196184e-05,0.0131857395,0.044292606,-0.000472627980901,-0.0004940315031891,-0.0021652183600432,0.0042314801926283,-0.0028732619014072,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
RWA,2001,1.0,3.4,8.0,0.003,0.04295924,0.003238,0.0050660004,,0.0,0.0,0.0002257824,0.0002257824,-0.0008342564,0.027088992,0.001696329906891,-0.0056226405760593,-0.0021386769929229,-0.0008804720830895,-0.0031979751716101,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SAU,2001,0.0,11.5,8.0,0.0,0.02442347,0.0018000001,0.00127,0.00094899995,0.01,1.0,0.0002888143,0.00028881244,-0.0047306567,-0.048770584,0.0028093673211473,0.0017448010605895,0.0022599912285288,0.0007530732498484,0.001577401334431,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SEN,2001,0.0,1.4,8.0,0.009,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.00027872622,0.0002787225,-0.0008342564,0.014998706,0.0211241811998966,0.015245900253191,0.0051010546177917,0.0009342062078205,0.0060856708515413,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SGP,2001,0.0,5.0,8.0,0.004,-0.095670156,0.0038569998,0.006561,0.003835,0.01,0.0,0.0002046749,0.0002046749,-0.0047306567,-0.08454253,-0.0224420693626086,-0.007629802524703,-0.0003785939522,-0.002005565290506,0.0064387606614192,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SLE,2001,0.0,3.7,8.0,0.006,0.005306283,0.008191001,0.005395,0.0076340004,0.01,0.0,0.00054839253,0.0005483888,-0.0008342564,0.11498187,-0.0294402120373491,-0.004272421128249,0.0039410154001932,-0.0005983779763016,-0.0048558535831273,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SLV,2001,0.0,0.8,8.0,0.0085,0.023321439,0.001978,0.0035589999,,0.0,0.0,0.00018758327,0.000187587,-0.0013620108,-0.016306486,-0.0017222452052582,-0.0085999346784201,-0.0005106497046573,-0.0064744182764141,-0.0001873473053197,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SMR,2001,0.0,,8.0,,,0.002927,0.0019750001,,,0.0,,,0.0131857395,,0.0007388117594436,-0.0223685607826118,0.002374529761022,0.0008049847986842,0.0012024143623742,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SOM,2001,0.0,,8.0,0.005,0.025336968,0.008117,2.7999999e-05,0.000326,0.01,0.0,0.00032115728,0.00032115355,-0.0008342564,-0.016129851,0.006574403455149,0.0052311263536812,0.0004496082311794,0.0002094666320051,0.0034129997566262,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
STP,2001,0.0,,8.0,,,,0.001866,0.002322,0.0,0.0,0.0003184192,0.0003184192,-0.0008342564,-0.0046191094,0.048288562407581,-0.0112076348085589,-0.0072121605927533,-0.0009552275304787,0.0126145085811256,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SUR,2001,0.0,,8.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,-0.0013620108,,0.0550263989617609,0.0112574559862063,-0.0109817581324358,0.0200071590917949,0.0001682327278588,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SVK,2001,0.0,1.9,8.0,0.0095,,0.002539,0.005655,0.002551,,0.0,8.076429e-06,8.072704e-06,0.0131857395,0.00030765496,0.0004996810811929,0.0116787802571376,-0.0020189503957645,-0.0163545334644437,-0.0023581908914862,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
SVN,2001,0.0,1.4,8.0,0.01,,0.0022159999,0.002868,0.002201,,0.0,3.091991e-06,3.091991e-06,0.0131857395,-0.010304915,0.0011484360411142,-0.0096271559646486,0.0032548587723674,-0.0016791108934316,0.0027993064604619,-0.0007496764027496946,-0.0010338095246598372,-0.004345025632259892,-0.0033906894010329214
